id,title,authors,conference,year,level,category,official_page,pdf_link,abstract,matched_keywords,classification_reason,card_path,notes
ICLR2026-0214,Advancing Spatiotemporal Representations in Spiking Neural Networks via Parametric Invertible Transformation,"Yinsong Yan, Yujie Wu, Jibin Wu",ICLR,2026,C,SNN,https://proceedings.iclr.cc/paper_files/paper/2026/hash/0ac46bb0a72a7afe311d9b48b5088df8-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2026/file/0ac46bb0a72a7afe311d9b48b5088df8-Paper-Conference.pdf,"Spiking Neural Networks (SNNs) are regarded as energy-efficient neural architectures due to their event-driven, spike-based computation paradigm. However, existing SNNs suffer from two fundamental limitations: (1) the constrained representational space imposed by binary spike firing mechanisms, which restricts the network's capacity to encode complex spatiotemporal patterns, and (2) the ineffective design of surrogate gradient functions that leads to gradient mismatch issues and suboptimal learning dynamics. To address these challenges, we propose the Parametric Invertible Transformation (PIT), which operates in a conjugate manner with neuronal dynamics to achieve adaptive modulation and augmented spike representations simultaneously. Second, we design an auxiliary gradient correction term to mitigate the gradient mismatch issue and oscillation phenomena during training. Moreover, we introduce a theoretical framework for analyzing the spatiotemporal representation space of SNNs. Extensive experiments on both static and neuromorphic datasets demonstrate state-of-the-art performance with our proposed method. This approach lays the theoretical foundation for expanding the spatiotemporal representations of SNNs, offering a viable pathway for developing low-latency and high-performance neuromorphic processing systems in resource-constrained environments. The code is available at https://github.com/YinsongYan/ICLR26.",spiking neural networks; spiking,Complete official title and abstract reviewed manually; retrieval provenance C.,01-papers-by-conference/ICLR2026/C/ICLR2026-0214.md,Official main-conference abstract reviewed; A/B/C/X is retrieval provenance only.
ICLR2026-0603,Breaking Gradient Temporal Collinearity for Robust Spiking Neural Networks,"Desong Zhang, Jia Hu, Geyong Min",ICLR,2026,C,SNN,https://proceedings.iclr.cc/paper_files/paper/2026/hash/1e282939ceea7962697a0b8eeecf0960-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2026/file/1e282939ceea7962697a0b8eeecf0960-Paper-Conference.pdf,"Spiking Neural Networks (SNNs) have emerged as an efficient neuromorphic computing paradigm, offering low energy consumption and strong representational capacity through binary spike-based information processing. However, their performance is heavily shaped by the input encoding method. While direct encoding has gained traction for its efficiency and accuracy, it proves less robust than traditional rate encoding. To illuminate this issue, we introduce Gradient Temporal Collinearity (GTC), a principled measure that quantifies the directional alignment of gradient components across time steps, and we show—both empirically and theoretically—that elevated GTC in direct encoding undermines robustness. Guided by this insight, we propose Structured Temporal Orthogonal Decorrelation (STOD), which integrates parametric orthogonal kernels with structured constraints into the input layer of direct encoding to diversify temporal features and effectively reduce GTC. Extensive experiments on visual classification benchmarks, show that STOD consistently outperforms state-of-the-art methods in robustness, highlighting its potential to drive SNNs toward safer and more reliable deployment.",spiking neural networks; spiking,Complete official title and abstract reviewed manually; retrieval provenance C.,01-papers-by-conference/ICLR2026/C/ICLR2026-0603.md,Official main-conference abstract reviewed; A/B/C/X is retrieval provenance only.
ICLR2026-0694,Robust Spiking Neural Networks Against Adversarial Attacks,"Shuai Wang, Malu Zhang, Yulin Jiang, Dehao Zhang, Ammar Belatreche, Yu Liang, Yimeng Shan, Zijian Zhou, Yang, Haizhou Li",ICLR,2026,C,SNN,https://proceedings.iclr.cc/paper_files/paper/2026/hash/226a7922f708db0fb992dd62f75dd228-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2026/file/226a7922f708db0fb992dd62f75dd228-Paper-Conference.pdf,"Spiking Neural Networks (SNNs) represent a promising paradigm for energy-efficient neuromorphic computing due to their bio-plausible and spike-driven characteristics. However, the robustness of SNNs in complex adversarial environments remains significantly constrained. In this study, we theoretically demonstrate that those threshold-neighboring spiking neurons are the key factors limiting the robustness of directly trained SNNs. We find that these neurons set the upper limits for the maximum potential strength of adversarial attacks and are prone to state-flipping under minor disturbances. To address this challenge, we propose a Threshold Guarding Optimization (TGO) method, which comprises two key aspects. First, we incorporate additional constraints into the loss function to move neurons' membrane potentials away from their thresholds. It increases SNNs' gradient sparsity, thereby reducing the theoretical upper bound of adversarial attacks. Second, we introduce noisy spiking neurons to transition the neuronal firing mechanism from deterministic to probabilistic, decreasing their state-flipping probability due to minor disturbances. Extensive experiments conducted in standard adversarial scenarios prove that our method significantly enhances the robustness of directly trained SNNs. These findings pave the way for advancing more reliable and secure neuromorphic computing in real-world applications.",spiking neural networks; spiking,Complete official title and abstract reviewed manually; retrieval provenance C.,01-papers-by-conference/ICLR2026/C/ICLR2026-0694.md,Official main-conference abstract reviewed; A/B/C/X is retrieval provenance only.
ICLR2026-0763,A Unified Total Variation Framework for Membrane Potential Perturbation Dynamic,"Zhao-Rong Lai, Xiwen Yuan, Ziliang Chen, Liangda Fang, Yongsen Zheng",ICLR,2026,C,SNN,https://proceedings.iclr.cc/paper_files/paper/2026/hash/25c5133ad2ab138f448b71b3c7345ec3-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2026/file/25c5133ad2ab138f448b71b3c7345ec3-Paper-Conference.pdf,"Membrane potential perturbation dynamic (MPPD) is an emerging approach to capture perturbation intensity and stabilize the performance of spiking neural networks (SNN). It discards the neuronal reset part to intuitively reduce fluctuations of dynamics, but this treatment may be insufficient in perturbation characterization. In this study, we prove that MPPD is total variation (TV), which is a widely-used methodology for robust signal reconstruction. Moreover, we propose a novel TV-ℓ1 framework for MPPD, which allows for a wider range of network functions and has better denoising advantage than the existing TV-ℓ2 framework, based on the coarea formula. Experiments show that MPPD-TV-ℓ1 achieves robust performance in both Gaussian noise training and adversarial training for image classification tasks. This finding may provide a new insight into the essence of perturbation characterization.",membrane,Complete official title and abstract reviewed manually; retrieval provenance C.,01-papers-by-conference/ICLR2026/C/ICLR2026-0763.md,Official main-conference abstract reviewed; A/B/C/X is retrieval provenance only.
ICLR2026-0792,3DSMT: A Hybrid Spiking Mamba-Transformer for Point Cloud Analysis,"zhiming Zhou, Yong He, Qiaoyun Wu, Chaoxu Mu, Ajmal Mian",ICLR,2026,C,SNN,https://proceedings.iclr.cc/paper_files/paper/2026/hash/27c8b849acba6793f0b73f7ee7ea7397-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2026/file/27c8b849acba6793f0b73f7ee7ea7397-Paper-Conference.pdf,"The sparse unordered structure of point clouds causes unnecessary computation and energy consumption in deep models. Conventionally, the Transformer architecture is leveraged to model global relationships in point clouds, however, its quadratic complexity restricts scalability. Although the Mamba architecture enables efficient global modeling with linear complexity, it lacks natural adaptability to unordered point clouds. Spiking Neural Network (SNN) is an energy-efficient alternative to Artificial Neural Network (ANN), offering an ultra low-power event-driven paradigm. The inherent sparsity and event-driven characteristics of SNN are highly compatible with the sparse distribution of point clouds. To balance efficiency and performance, we propose a hybrid spiking Mamba-Transformer (3DSMT) model for point cloud analysis. 3DSMT integrates a Spiking Local Offset Attention module to efficiently capture fine-grained local geometric features with a spiking Mamba block designed for unordered point clouds to achieve global feature integration with linear complexity. Experiments show that 3DSMT achieves state-of-the-art performance among SNN-based methods in shape classification, few-shot classification, and part segmentation tasks, significantly reducing computational energy consumption while also outperforming numerous ANN-based models. Our source code is in supplementary material and will be made publicly available",spiking,Complete official title and abstract reviewed manually; retrieval provenance C.,01-papers-by-conference/ICLR2026/C/ICLR2026-0792.md,Official main-conference abstract reviewed; A/B/C/X is retrieval provenance only.
ICLR2026-0875,Biologically Plausible Learning via Bidirectional Spike-Based Distillation,"Yifei Wang, Zhangyanxun, Changze Lv, Yiyang Lu, Jingwen Xu, Xiaohua Wang, Di Yu, Xin Du, Xuanjing Huang, Xiaoqing Zheng",ICLR,2026,C,SNN,https://proceedings.iclr.cc/paper_files/paper/2026/hash/2b3a408f243e5bad72c19fc9db732229-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2026/file/2b3a408f243e5bad72c19fc9db732229-Paper-Conference.pdf,"Developing biologically plausible learning algorithms that can achieve performance comparable to error backpropagation remains a longstanding challenge. Existing approaches often compromise biological plausibility by entirely avoiding the use of spikes for error propagation or relying on both positive and negative learning signals, while the question of how spikes can represent negative values remains unresolved. To address these limitations, we introduce Bidirectional Spike-based Distillation (BSD), a novel learning algorithm that jointly trains a feedforward and a backward spiking network. We formulate learning as a transformation between two spiking representations (i.e., stimulus encoding and concept encoding) so that the feedforward network implements perception and decision-making by mapping stimuli to actions, while the backward network supports memory recall by reconstructing stimuli from concept representations. Extensive experiments on diverse benchmarks, including image recognition, image generation, and sequential regression, show that BSD achieves performance comparable to networks trained with classical error backpropagation. These findings represent a significant step toward biologically grounded, spike-driven learning in neural networks.",spike,Complete official title and abstract reviewed manually; retrieval provenance C.,01-papers-by-conference/ICLR2026/C/ICLR2026-0875.md,Official main-conference abstract reviewed; A/B/C/X is retrieval provenance only.
ICLR2026-1286,Time Is All It Takes: Spike-Retiming Attacks on Event-Driven Spiking Neural Networks,"Yi Yu, Qixin ZHANG, Shuhan YE, Xun Lin, Qianshan Wei, Kun Wang, Wenhan Yang, Dacheng Tao, Jiang Xudong",ICLR,2026,C,SNN,https://proceedings.iclr.cc/paper_files/paper/2026/hash/3f2a9f41dd0cb07cd9b60c058c7b1682-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2026/file/3f2a9f41dd0cb07cd9b60c058c7b1682-Paper-Conference.pdf,"Spiking neural networks (SNNs) compute with discrete spikes and exploit temporal structure, yet most adversarial attacks change intensities or event counts instead of timing. We study a timing-only adversary that retimes existing spikes while preserving spike counts and amplitudes in event-driven SNNs, thus remaining rate-preserving. We formalize a capacity-1 spike-retiming threat model with a unified trio of budgets: per-spike jitter $B_{\infty}$, total delay $B_{1}$, and tamper count $B_{0}$. Feasible adversarial examples must satisfy timeline consistency and non-overlap, which makes the search space discrete and constrained. To optimize such retimings at scale, we use projected-in-the-loop (PIL) optimization: shift-probability logits yield a differentiable soft retiming for backpropagation, and a strict projection in the forward pass produces a feasible discrete schedule that satisfies capacity-1, non-overlap, and the chosen budget at every step. The objective maximizes task loss on the projected input and adds a capacity regularizer together with budget-aware penalties, which stabilizes gradients and aligns optimization with evaluation. Across event-driven benchmarks (CIFAR10-DVS, DVS-Gesture, N-MNIST) and diverse SNN architectures, we evaluate under binary and integer event grids and a range of retiming budgets, and also test models trained with timing-aware adversarial training designed to counter timing-only attacks. For example, on DVS-Gesture the attack attains high success (over 90\%) while touching fewer than 2\% of spikes under ${B}_{0}$. Taken together, our results show that spike retiming is a practical and stealthy attack surface that current defenses struggle to counter, providing a clear reference for temporal robustness in event-driven SNNs. Code is available at https://github.com/yuyi-sd/Spike-Retiming-Attacks.",spiking neural networks; event; event-driven; spike; spiking,Complete official title and abstract reviewed manually; retrieval provenance C.,01-papers-by-conference/ICLR2026/C/ICLR2026-1286.md,Official main-conference abstract reviewed; A/B/C/X is retrieval provenance only.
ICLR2026-1722,CaRe-BN: Precise Moving Statistics for Stabilizing Spiking Neural Networks in Reinforcement Learning,"Zijie Xu, Xinyu Shi, Yiting Dong, Zihan Huang, Zhaofei Yu",ICLR,2026,C,SNN,https://proceedings.iclr.cc/paper_files/paper/2026/hash/5321b1dabcd2be188d796c21b733e8c7-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2026/file/5321b1dabcd2be188d796c21b733e8c7-Paper-Conference.pdf,"Spiking Neural Networks (SNNs) offer low-latency and energy-efficient decision-making on neuromorphic hardware by mimicking the event-driven dynamics of biological neurons. However, the discrete and non-differentiable nature of spikes leads to unstable gradient propagation in directly trained SNNs, making Batch Normalization (BN) an important component for stabilizing training. In online Reinforcement Learning (RL), imprecise BN statistics hinder exploitation, resulting in slower convergence and suboptimal policies. While Artificial Neural Networks (ANNs) can often omit BN, SNNs critically depend on it, limiting the adoption of SNNs for energy-efficient control on resource-constrained devices. To overcome this, we propose Confidence-adaptive and Re-calibration Batch Normalization (CaRe-BN), which introduces (i) a confidence-guided adaptive update strategy for BN statistics and (ii) a re-calibration mechanism to align distributions. By providing more accurate normalization, CaRe-BN stabilizes SNN optimization without disrupting the RL training process. Importantly, CaRe-BN does not alter inference, thus preserving the energy efficiency of SNNs in deployment. Extensive experiments on both discrete and continuous control benchmarks demonstrate that CaRe-BN improves SNN performance by up to $22.6$% across different spiking neuron models and RL algorithms. Remarkably, SNNs equipped with CaRe-BN even surpass their ANN counterparts by $5.9$%. These results highlight a new direction for BN techniques tailored to RL, paving the way for neuromorphic agents that are both efficient and high-performing. Code is available at https://github.com/xuzijie32/CaRe-BN.",spiking neural networks; spiking,Complete official title and abstract reviewed manually; retrieval provenance C.,01-papers-by-conference/ICLR2026/C/ICLR2026-1722.md,Official main-conference abstract reviewed; A/B/C/X is retrieval provenance only.
ICLR2026-1982,Neural Dynamics Self-Attention for Spiking Transformers,"Dehao Zhang, Fukai Guo, Shuai Wang, Jingya Wang, Jieyuan Zhang, Yimeng Shan, Malu Zhang, Yang, Haizhou Li",ICLR,2026,C,SNN,https://proceedings.iclr.cc/paper_files/paper/2026/hash/5fc6b31407972f3226464a9178e93da7-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2026/file/5fc6b31407972f3226464a9178e93da7-Paper-Conference.pdf,"Integrating Spiking Neural Networks (SNNs) with Transformer architectures offers a promising pathway to balance energy efficiency and performance, particularly for edge vision applications. However, existing Spiking Transformers face two critical challenges: (i) a substantial performance gap compared to their Artificial Neural Networks (ANNs) counterparts and (ii) high memory overhead during inference. Through theoretical analysis, we attribute both limitations to the Spiking Self-Attention (SSA) mechanism: the lack of locality bias and the need to store large attention matrices. Inspired by the localized receptive fields (LRF) and membrane-potential dynamics of biological visual neurons, we propose LRF-Dyn, which uses spiking neurons with localized receptive fields to compute attention while reducing memory requirements. Specifically, we introduce a LRF method into SSA to assign higher weights to neighboring regions, strengthening local modeling and improving performance. Building on this, we approximate the resulting attention computation via charge–fire–reset dynamics, eliminating explicit attention-matrix storage and reducing inference-time memory. Extensive experiments on visual tasks confirm that our method reduces memory overhead while delivering significant performance improvements. These results establish it as a key unit for achieving energy-efficient Spiking Transformers.",spiking transformers; spiking,Complete official title and abstract reviewed manually; retrieval provenance C.,01-papers-by-conference/ICLR2026/C/ICLR2026-1982.md,Official main-conference abstract reviewed; A/B/C/X is retrieval provenance only.
ICLR2026-2045,LiFR-Seg: Anytime High-Frame-Rate Segmentation via Event-Guided Propagation,"Xiaoshan Wu, Xiaoyang Lyu, Yifei Yu, Bo Wang, Zhongrui Wang, XIAOJUAN QI",ICLR,2026,B,Event Camera,https://proceedings.iclr.cc/paper_files/paper/2026/hash/620221d506055afba5ee7ab895277233-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2026/file/620221d506055afba5ee7ab895277233-Paper-Conference.pdf,"Dense semantic segmentation in dynamic environments is fundamentally limited by the low-frame-rate (LFR) nature of standard cameras, which creates critical perceptual gaps between frames. To solve this, we introduce Anytime Interframe Semantic Segmentation : a new task for predicting segmentation at any arbitrary time using only a single past RGB frame and a stream of asynchronous event data. This task presents a core challenge: how to robustly propagate dense semantic features using a motion field derived from sparse and often noisy event data, all while mitigating feature degradation in highly dynamic scenes. We propose LiFR-Seg, a novel framework that directly addresses these challenges by propagating deep semantic features through time. The core of our method is an uncertainty-aware warping process , guided by an event-driven motion field and its learned, explicit confidence. A temporal memory attention module further ensures coherence in dynamic scenarios. We validate our method on the DSEC dataset and a new high-frequency synthetic benchmark (SHF-DSEC) we contribute. Remarkably, our LFR system achieves performance (73.82\% mIoU on DSEC) that is statistically indistinguishable from an HFR upper-bound (within 0.09\%) that has full access to the target frame. % We further demonstrate superior robustness in highly dynamic (M3ED-Drone &amp; Quadruped) and low-light (DSEC-Night) scenarios, where our method can even surpass the HFR baseline. We further demonstrate superior robustness across extreme scenarios: in highly dynamic (M3ED) tests, our method closely matches the HFR baseline's performance, while in the low-light (DSEC-Night) evaluation, it even surpasses it. This work presents a new, efficient paradigm for achieving robust, high-frame-rate perception with low-frame-rate hardware.",event,Complete official title and abstract reviewed manually; retrieval provenance B.,01-papers-by-conference/ICLR2026/B/ICLR2026-2045.md,Official main-conference abstract reviewed; A/B/C/X is retrieval provenance only.
