id,title,authors,conference,year,level,category,official_page,pdf_link,abstract,matched_keywords,classification_reason,card_path,notes
ICML2025-0181,Temporal Misalignment in ANN-SNN Conversion and its Mitigation via Probabilistic Spiking Neurons,"Velibor Bojkovic, Xiaofeng Wu, Bin Gu",ICML,2025,A,SNN + Event Camera,https://proceedings.mlr.press/v267/bojkovic25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/bojkovic25a/bojkovic25a.pdf,"Spiking Neural Networks (SNNs) offer a more energy-efficient alternative to Artificial Neural Networks (ANNs) by mimicking biological neural principles, establishing them as a promising approach to mitigate the increasing energy demands of large-scale neural models. However, fully harnessing the capabilities of SNNs remains challenging due to their discrete signal processing and temporal dynamics. ANN-SNN conversion has emerged as a practical approach, enabling SNNs to achieve competitive performance on complex machine learning tasks. In this work, we identify a phenomenon in the ANN-SNN conversion framework, termed temporal misalignment , in which random spike rearrangement across SNN layers leads to performance improvements. Based on this observation, we introduce biologically plausible two-phase probabilistic (TPP) spiking neurons, further enhancing the conversion process. We demonstrate the advantages of our proposed method both theoretically and empirically through comprehensive experiments on CIFAR-10/100, CIFAR10-DVS, and ImageNet across a variety of architectures, achieving state-of-the-art results.",snn; spiking neurons; spiking,Official abstract/page confirms both event-camera/DVS/visual-event-stream evidence and SNN/spiking neural computation.,01-papers-by-conference/ICML2025/A/2025-ICML-A-temporal-misalignment-in-ann-snn-conversion-and-its-mitigation-via-probabilistic-spiking-n.md,Official PMLR abstract/page inspected under broad high-recall title workflow.
ICML2025-0323,A Chaotic Dynamics Framework Inspired by Dorsal Stream for Event Signal Processing,"Yu Chen, Jing Lian, Zhaofei Yu, Jizhao Liu, Jisheng Dang, Gang Wang",ICML,2025,B,Event Camera,https://proceedings.mlr.press/v267/chen25am.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/chen25am/chen25am.pdf,"Event cameras are bio-inspired vision sensors that encode visual information with high dynamic range, high temporal resolution, and low latency. Current state-of-the-art event stream processing methods rely on end-to-end deep learning techniques. However, these models are heavily dependent on data structures, limiting their stability and generalization capabilities across tasks, thereby hindering their deployment in real-world scenarios. To address this issue, we propose a chaotic dynamics event signal processing framework inspired by the dorsal visual pathway of the brain. Specifically, we utilize Continuous-coupled Neural Network (CCNN) to encode the event stream. CCNN encodes polarity-invariant event sequences as periodic signals and polarity-changing event sequences as chaotic signals. We then use continuous wavelet transforms to analyze the dynamical states of CCNN neurons and establish the high-order mappings of the event stream. The effectiveness of our method is validated through integration with conventional classification networks, achieving state-of-the-art classification accuracy on the N-Caltech101 and N-CARS datasets, with results of 84.3% and 99.9%, respectively. Our method improves the accuracy of event camera-based object classification while significantly enhancing the generalization and stability of event representation.",event,Official abstract/page confirms event-camera/DVS/visual-event-stream evidence; no clear SNN evidence found.,01-papers-by-conference/ICML2025/B/2025-ICML-B-a-chaotic-dynamics-framework-inspired-by-dorsal-stream-for-event-signal-processing.md,Official PMLR abstract/page inspected under broad high-recall title workflow.
ICML2025-0642,Efficient Parallel Training Methods for Spiking Neural Networks with Constant Time Complexity,"Wanjin Feng, Xingyu Gao, Wenqian Du, Hailong Shi, Peilin Zhao, Pengcheng Wu, Chunyan Miao",ICML,2025,C,SNN,https://proceedings.mlr.press/v267/feng25e.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/feng25e/feng25e.pdf,"Spiking Neural Networks (SNNs) often suffer from high time complexity $O(T)$ due to the sequential processing of $T$ spikes, making training computationally expensive. In this paper, we propose a novel Fixed-point Parallel Training (FPT) method to accelerate SNN training without modifying the network architecture or introducing additional assumptions. FPT reduces the time complexity to $O(K)$, where $K$ is a small constant (usually $K=3$), by using a fixed-point iteration form of Leaky Integrate-and-Fire (LIF) neurons for all $T$ timesteps. We provide a theoretical convergence analysis of FPT and demonstrate that existing parallel spiking neurons can be viewed as special cases of our approach. Experimental results show that FPT effectively simulates the dynamics of original LIF neurons, significantly reducing computational time without sacrificing accuracy. This makes FPT a scalable and efficient solution for real-world applications, particularly for long-duration simulations.",spiking neural networks; spiking,Official abstract/page confirms SNN/spiking neural computation; no clear event-camera/DVS evidence found.,01-papers-by-conference/ICML2025/C/2025-ICML-C-efficient-parallel-training-methods-for-spiking-neural-networks-with-constant-time-complex.md,Official PMLR abstract/page inspected under broad high-recall title workflow.
ICML2025-0826,ReverB-SNN: Reversing Bit of the Weight and Activation for Spiking Neural Networks,"Yufei Guo, Yuhan Zhang, Zhou Jie, Xiaode Liu, Xin Tong, Yuanpei Chen, Weihang Peng, Zhe Ma",ICML,2025,C,SNN,https://proceedings.mlr.press/v267/guo25t.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/guo25t/guo25t.pdf,"The Spiking Neural Network (SNN), a biologically inspired neural network infrastructure, has garnered significant attention recently. SNNs utilize binary spike activations for efficient information transmission, replacing multiplications with additions, thereby enhancing energy efficiency. However, binary spike activation maps often fail to capture sufficient data information, resulting in reduced accuracy. To address this challenge, we advocate reversing the bit of the weight and activation, called ReverB , inspired by recent findings that highlight greater accuracy degradation from quantizing activations compared to weights. Specifically, our method employs real-valued spike activations alongside binary weights in SNNs. This preserves the event-driven and multiplication-free advantages of standard SNNs while enhancing the information capacity of activations. Additionally, we introduce a trainable factor within binary weights to adaptively learn suitable weight amplitudes during training, thereby increasing network capacity. To maintain efficiency akin to vanilla ReverB , our trainable binary weight SNNs are converted back to standard form using a re-parameterization technique during inference. Extensive experiments across various network architectures and datasets, both static and dynamic, demonstrate that our approach consistently outperforms state-of-the-art methods.",spiking neural networks; snn; spiking,Official abstract/page confirms SNN/spiking neural computation; no clear event-camera/DVS evidence found.,01-papers-by-conference/ICML2025/C/2025-ICML-C-reverb-snn-reversing-bit-of-the-weight-and-activation-for-spiking-neural-networks.md,Official PMLR abstract/page inspected under broad high-recall title workflow.
ICML2025-0864,Faster and Stronger: When ANN-SNN Conversion Meets Parallel Spiking Calculation,"Zecheng Hao, Qichao Ma, Kang Chen, Yi Zhang, Zhaofei Yu, Tiejun Huang",ICML,2025,C,SNN,https://proceedings.mlr.press/v267/hao25c.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/hao25c/hao25c.pdf,"Spiking Neural Network (SNN), as a brain-inspired and energy-efficient network, is currently facing the pivotal challenge of exploring a suitable and efficient learning framework. The predominant training methodologies, namely Spatial-Temporal Back-propagation (STBP) and ANN-SNN Conversion, are encumbered by substantial training overhead or pronounced inference latency, which impedes the advancement of SNNs in scaling to larger networks and navigating intricate application domains. In this work, we propose a novel parallel conversion learning framework, which establishes a mathematical mapping relationship between each time-step of the parallel spiking neurons and the cumulative spike firing rate. We theoretically validate the lossless and sorting properties of the conversion process, as well as pointing out the optimal shifting distance for each step. Furthermore, by integrating the above framework with the distribution-aware error calibration technique, we can achieve efficient conversion towards more general activation functions or training-free circumstance. Extensive experiments have confirmed the significant performance advantages of our method for various conversion cases under ultra-low time latency. To our best knowledge, this is the first work which jointly utilizes parallel spiking calculation and ANN-SNN Conversion, providing a highly promising approach for SNN supervised training. Code is available at https://github.com/hzc1208/Parallel_Conversion.",snn; spiking,Official abstract/page confirms SNN/spiking neural computation; no clear event-camera/DVS evidence found.,01-papers-by-conference/ICML2025/C/2025-ICML-C-faster-and-stronger-when-ann-snn-conversion-meets-parallel-spiking-calculation.md,Official PMLR abstract/page inspected under broad high-recall title workflow.
ICML2025-0988,Differential Coding for Training-Free ANN-to-SNN Conversion,"Zihan Huang, Wei Fang, Tong Bu, Peng Xue, Zecheng Hao, Wenxuan Liu, Yuanhong Tang, Zhaofei Yu, Tiejun Huang",ICML,2025,C,SNN,https://proceedings.mlr.press/v267/huang25i.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/huang25i/huang25i.pdf,"Spiking Neural Networks (SNNs) exhibit significant potential due to their low energy consumption. Converting Artificial Neural Networks (ANNs) to SNNs is an efficient way to achieve high-performance SNNs. However, many conversion methods are based on rate coding, which requires numerous spikes and longer time-steps compared to directly trained SNNs, leading to increased energy consumption and latency. This article introduces differential coding for ANN-to-SNN conversion, a novel coding scheme that reduces spike counts and energy consumption by transmitting changes in rate information rather than rates directly, and explores its application across various layers. Additionally, the threshold iteration method is proposed to optimize thresholds based on activation distribution when converting Rectified Linear Units (ReLUs) to spiking neurons. Experimental results on various Convolutional Neural Networks (CNNs) and Transformers demonstrate that the proposed differential coding significantly improves accuracy while reducing energy consumption, particularly when combined with the threshold iteration method, achieving state-of-the-art performance. The source codes of the proposed method are available at https://github.com/h-z-h-cell/ANN-to-SNN-DCGS.",snn; ann-to-snn,Official abstract/page confirms SNN/spiking neural computation; no clear event-camera/DVS evidence found.,01-papers-by-conference/ICML2025/C/2025-ICML-C-differential-coding-for-training-free-ann-to-snn-conversion.md,Official PMLR abstract/page inspected under broad high-recall title workflow.
ICML2025-1484,BSO: Binary Spiking Online Optimization Algorithm,"Yu Liang, Yu Yang, Wenjie Wei, Ammar Belatreche, Shuai Wang, Malu Zhang, Yang Yang",ICML,2025,C,SNN,https://proceedings.mlr.press/v267/liang25r.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/liang25r/liang25r.pdf,"Binary Spiking Neural Networks (BSNNs) offer promising efficiency advantages for resource-constrained computing. However, their training algorithms often require substantial memory overhead due to latent weights storage and temporal processing requirements. To address this issue, we propose Binary Spiking Online (BSO) optimization algorithm, a novel online training algorithm that significantly reduces training memory. BSO directly updates weights through flip signals under the online training framework. These signals are triggered when the product of gradient momentum and weights exceeds a threshold, eliminating the need for latent weights during training. To enhance performance, we propose T-BSO, a temporal-aware variant that leverages the inherent temporal dynamics of BSNNs by capturing gradient information across time steps for adaptive threshold adjustment. Theoretical analysis establishes convergence guarantees for both BSO and T-BSO, with formal regret bounds characterizing their convergence rates. Extensive experiments demonstrate that both BSO and T-BSO achieve superior optimization performance compared to existing training methods for BSNNs. The codes are available at https://github.com/hamingsi/BSO.",spiking,Official abstract/page confirms SNN/spiking neural computation; no clear event-camera/DVS evidence found.,01-papers-by-conference/ICML2025/C/2025-ICML-C-bso-binary-spiking-online-optimization-algorithm.md,Official PMLR abstract/page inspected under broad high-recall title workflow.
ICML2025-1579,Efficient ANN-SNN Conversion with Error Compensation Learning,"Chang Liu, Jiangrong Shen, Xuming Ran, Mingkun Xu, Qi Xu, Yi Xu, Gang Pan",ICML,2025,C,SNN,https://proceedings.mlr.press/v267/liu25bl.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/liu25bl/liu25bl.pdf,"Artificial neural networks (ANNs) have demonstrated outstanding performance in numerous tasks, but deployment in resource-constrained environments remains a challenge due to their high computational and memory requirements. Spiking neural networks (SNNs) operate through discrete spike events and offer superior energy efficiency, providing a bio-inspired alternative. However, current ANN-to-SNN conversion often results in significant accuracy loss and increased inference time due to conversion errors such as clipping, quantization, and uneven activation. This paper proposes a novel ANN-to-SNN conversion framework based on error compensation learning. We introduce a learnable threshold clipping function, dual-threshold neurons, and an optimized membrane potential initialization strategy to mitigate the conversion error. Together, these techniques address the clipping error through adaptive thresholds, dynamically reduce the quantization error through dual-threshold neurons, and minimize the non-uniformity error by effectively managing the membrane potential. Experimental results on CIFAR-10, CIFAR-100, ImageNet datasets show that our method achieves high-precision and ultra-low latency among existing conversion methods. Using only two time steps, our method significantly reduces the inference time while maintains competitive accuracy of 94.75% on CIFAR-10 dataset under ResNet-18 structure. This research promotes the practical application of SNNs on low-power hardware, making efficient real-time processing possible.",snn,Official abstract/page confirms SNN/spiking neural computation; no clear event-camera/DVS evidence found.,01-papers-by-conference/ICML2025/C/2025-ICML-C-efficient-ann-snn-conversion-with-error-compensation-learning.md,Official PMLR abstract/page inspected under broad high-recall title workflow.
ICML2025-1843,Time to Spike? Understanding the Representational Power of Spiking Neural Networks in Discrete Time,"Duc Anh Nguyen, Ernesto Araya, Adalbert Fono, Gitta Kutyniok",ICML,2025,C,SNN,https://proceedings.mlr.press/v267/nguyen25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/nguyen25a/nguyen25a.pdf,"Recent years have seen significant progress in developing spiking neural networks (SNNs) as a potential solution to the energy challenges posed by conventional artificial neural networks (ANNs). However, our theoretical understanding of SNNs remains relatively limited compared to the ever-growing body of literature on ANNs. In this paper, we study a discrete-time model of SNNs based on leaky integrate-and-fire (LIF) neurons, referred to as discrete-time LIF-SNNs, a widely used framework that still lacks solid theoretical foundations. We demonstrate that discrete-time LIF-SNNs realize piecewise constant functions defined on polyhedral regions, and more importantly, we quantify the network size required to approximate continuous functions. Moreover, we investigate the impact of latency (number of time steps) and depth (number of layers) on the complexity of the input space partitioning induced by discrete-time LIF-SNNs. Our analysis highlights the importance of latency and contrasts these networks with ANNs that use piecewise linear activation functions. Finally, we present numerical experiments to support our theoretical findings.",spiking neural networks; spike; spiking,Official abstract/page confirms SNN/spiking neural computation; no clear event-camera/DVS evidence found.,01-papers-by-conference/ICML2025/C/2025-ICML-C-time-to-spike-understanding-the-representational-power-of-spiking-neural-networks-in-discr.md,Official PMLR abstract/page inspected under broad high-recall title workflow.
ICML2025-2341,Sorbet: A Neuromorphic Hardware-Compatible Transformer-Based Spiking Language Model,"Kaiwen Tang, Zhanglu Yan, Weng-Fai Wong",ICML,2025,C,SNN,https://proceedings.mlr.press/v267/tang25l.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/tang25l/tang25l.pdf,"For reasons such as privacy, there are use cases for language models at the edge. This has given rise to small language models targeted for deployment in resource-constrained devices where energy efficiency is critical. Spiking neural networks (SNNs) offer a promising solution due to their energy efficiency, and there are already works on realizing transformer-based models on SNNs. However, key operations like softmax and layer normalization (LN) are difficult to implement on neuromorphic hardware, and many of these early works sidestepped them. To address these challenges, we introduce Sorbet, a transformer-based spiking language model that is more neuromorphic hardware-compatible. Sorbet incorporates a novel shifting-based softmax called PTsoftmax and a BitShifting-based PowerNorm (BSPN), both designed to replace the respective energy-intensive operations. By leveraging knowledge distillation and model quantization, Sorbet achieved a highly compressed binary weight model that maintains competitive performance while achieving $27.16\times$ energy savings compared to BERT. We validate Sorbet through extensive testing on the GLUE benchmark and a series of ablation studies, demonstrating its potential as an energy-efficient solution for language model inference. Our code is publicly available at https://github.com/Kaiwen-Tang/Sorbet",spiking,Official abstract/page confirms SNN/spiking neural computation; no clear event-camera/DVS evidence found.,01-papers-by-conference/ICML2025/C/2025-ICML-C-sorbet-a-neuromorphic-hardware-compatible-transformer-based-spiking-language-model.md,Official PMLR abstract/page inspected under broad high-recall title workflow.
ICML2025-2578,Delay-DSGN: A Dynamic Spiking Graph Neural Network with Delay Mechanisms for Evolving Graph,"Zhiqiang Wang, Jianghao Wen, Jianqing Liang",ICML,2025,C,SNN,https://proceedings.mlr.press/v267/wang25dm.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/wang25dm/wang25dm.pdf,"Dynamic graph representation learning using Spiking Neural Networks (SNNs) exploits the temporal spiking behavior of neurons, offering advantages in capturing the temporal evolution and sparsity of dynamic graphs. However, existing SNN-based methods often fail to effectively capture the impact of latency in information propagation on node representations. To address this, we propose Delay-DSGN, a dynamic spiking graph neural network incorporating a learnable delay mechanism. By leveraging synaptic plasticity, the model dynamically adjusts connection weights and propagation speeds, enhancing temporal correlations and enabling historical data to influence future representations. Specifically, we introduce a Gaussian delay kernel into the neighborhood aggregation process at each time step, adaptively delaying historical information to future time steps and mitigating information forgetting. Experiments on three large-scale dynamic graph datasets demonstrate that Delay-DSGN outperforms eight state-of-the-art methods, achieving the best results in node classification tasks. We also theoretically derive the constraint conditions between the Gaussian kernel’s standard deviation and size, ensuring stable training and preventing gradient explosion and vanishing issues.",spiking,Official abstract/page confirms SNN/spiking neural computation; no clear event-camera/DVS evidence found.,01-papers-by-conference/ICML2025/C/2025-ICML-C-delay-dsgn-a-dynamic-spiking-graph-neural-network-with-delay-mechanisms-for-evolving-graph.md,Official PMLR abstract/page inspected under broad high-recall title workflow.
ICML2025-2680,SpikF: Spiking Fourier Network for Efficient Long-term Prediction,"Wenjie Wu, Dexuan Huo, Hong Chen",ICML,2025,C,SNN,https://proceedings.mlr.press/v267/wu25m.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/wu25m/wu25m.pdf,"Spiking Neural Networks (SNNs) have demonstrated remarkable potential across many domains, including computer vision and natural language processing, owing to their energy efficiency and biological plausibility. However, their application in long-term prediction tasks remains underexplored, which is primarily due to two critical challenges: (1) current SNN encoding methods are unable to effectively encode long temporal information, leading to increased computational complexity and energy consumption; (2) though Transformer-based models have achieved state-of-the-art accuracy in temporal prediction tasks, the absence of proper positional encoding for spiking self-attention restricts Spiking Transformer from effectively utilizing positional information, resulting in performance degradation. To address these challenges, we introduce an attention-free framework, Spik ing F ourier Network ( SpikF ), that encodes input sequences in patches and employs an innovative frequency domain selection mechanism to effectively utilize the sequential properties of time-series data. Extensive evaluations on eight well-established long-term prediction datasets demonstrate that SpikF achieves an averaged $1.9\%$ reduction in Mean Absolute Error (MAE) compared to state-of-the-art models, while lowering total energy consumption by $3.16\times$. Our code is available at https://github.com/WWJ-creator/SpikF.",spiking,Official abstract/page confirms SNN/spiking neural computation; no clear event-camera/DVS evidence found.,01-papers-by-conference/ICML2025/C/2025-ICML-C-spikf-spiking-fourier-network-for-efficient-long-term-prediction.md,Official PMLR abstract/page inspected under broad high-recall title workflow.
ICML2025-2726,When Every Millisecond Counts: Real-Time Anomaly Detection via the Multimodal Asynchronous Hybrid Network,"Dong Xiao, Guangyao Chen, Peixi Peng, Yangru Huang, Yifan Zhao, Yongxing Dai, Yonghong Tian",ICML,2025,B,Event Camera,https://proceedings.mlr.press/v267/xiao25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/xiao25a/xiao25a.pdf,"Anomaly detection is essential for the safety and reliability of autonomous driving systems. Current methods often focus on detection accuracy but neglect response time, which is critical in time-sensitive driving scenarios. In this paper, we introduce real-time anomaly detection for autonomous driving, prioritizing both minimal response time and high accuracy. We propose a novel multimodal asynchronous hybrid network that combines event streams from event cameras with image data from RGB cameras. Our network utilizes the high temporal resolution of event cameras through an asynchronous Graph Neural Network and integrates it with spatial features extracted by a CNN from RGB images. This combination effectively captures both the temporal dynamics and spatial details of the driving environment, enabling swift and precise anomaly detection. Extensive experiments on benchmark datasets show that our approach outperforms existing methods in both accuracy and response time, achieving millisecond-level real-time performance.",asynchronous,Official abstract/page confirms event-camera/DVS/visual-event-stream evidence; no clear SNN evidence found.,01-papers-by-conference/ICML2025/B/2025-ICML-B-when-every-millisecond-counts-real-time-anomaly-detection-via-the-multimodal-asynchronous-.md,Official PMLR abstract/page inspected under broad high-recall title workflow.
ICML2025-2762,Hybrid Spiking Vision Transformer for Object Detection with Event Cameras,"Qi Xu, Jie Deng, Jiangrong Shen, Biwu Chen, Huajin Tang, Gang Pan",ICML,2025,A,SNN + Event Camera,https://proceedings.mlr.press/v267/xu25e.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/xu25e/xu25e.pdf,"Event-based object detection has attracted increasing attention for its high temporal resolution, wide dynamic range, and asynchronous address-event representation. Leveraging these advantages, spiking neural networks (SNNs) have emerged as a promising approach, offering low energy consumption and rich spatiotemporal dynamics. To further enhance the performance of event-based object detection, this study proposes a novel hybrid spike vision Transformer (HsVT) model. The HsVT model integrates a spatial feature extraction module to capture local and global features, and a temporal feature extraction module to model time dependencies and long-term patterns in event sequences. This combination enables HsVT to capture spatiotemporal features, improving its capability in handling complex event-based object detection tasks. To support research in this area, we developed the Fall Detection dataset as a benchmark for event-based object detection tasks. The Fall DVS detection dataset protects facial privacy and reduces memory usage thanks to its event-based representation. Experimental results demonstrate that HsVT outperforms existing SNN methods and achieves competitive performance compared to ANN-based models, with fewer parameters and lower energy consumption.",event cameras; event; spiking,Official abstract/page confirms both event-camera/DVS/visual-event-stream evidence and SNN/spiking neural computation.,01-papers-by-conference/ICML2025/A/2025-ICML-A-hybrid-spiking-vision-transformer-for-object-detection-with-event-cameras.md,Official PMLR abstract/page inspected under broad high-recall title workflow.
